H,T,seed,curvature_fd_euro,dk,price_m2,price_se_m2,price_m1,price_se_m1,price_0,price_se_0,price_p1,price_se_p1,price_p2,price_se_p2,price_fit_rmse,price_fit_cond,price_atm_fit,price_quadratic_coef_scaled,iv_fit_rmse,iv_fit_cond,iv_atm_fit,iv_quadratic_coef_scaled,iv_m2,iv_m1,iv_0,iv_p1,iv_p2
0.05,0.025,4,16.42212922137996,0.004743416490252569,0.0233838358851692,0.0003819318304892815,0.02068789230382781,0.00036173998421604436,0.018190666128918252,0.00034106777856153075,0.01591330281219608,0.00031989714065191343,0.013825264593364531,0.00029865564663322797,1.66113510747774e-05,7.980424036748029,0.018190666128933754,4.885841291678074,1.916208943952638e-05,7.980424036748029,0.2883822545217432,8.21106461068998,0.2896554019676905,0.28881544003300125,0.2883822545217608,0.28831856691793145,0.28864550162955016
0.05,0.025,5,10.836892336211323,0.004743416490252569,0.023288133870201226,0.0003735194597886704,0.020589156362019117,0.00035297227867413293,0.018085890953178824,0.00033192638300605804,0.015795740835165197,0.0003103935771249566,0.013688908958766325,0.0002888077102060448,1.5432013518485716e-05,7.980424036748029,0.01808589095319298,4.735895350448233,1.813314613096059e-05,7.980424036748029,0.28672122126524613,5.418446168105661,0.28804449968093987,0.28724163491987015,0.28672122126526134,0.2864446376881565,0.28642423210646095
0.05,0.025,6,4.715710548934805,0.004743416490252569,0.02345336257873873,0.000380567440031297,0.020755097904687846,0.0003602583416176159,0.018259225251985603,0.0003394073810113327,0.015965953830902876,0.0003181854996850953,0.013857966317939818,0.0002969219921878147,7.745107625771342e-06,7.980424036748029,0.01825922525199086,4.502249591078404,1.4898879860790148e-05,7.980424036748029,0.2894691434973972,2.3578552744674024,0.290442380704238,0.289886613120992,0.2894691434974095,0.28915777736112924,0.2889610820374165
0.05,0.0125,0,-3.971813745752636,0.0033541019662496844,0.01664011171297169,0.0002659739383755234,0.01471250680008122,0.0002515937700210448,0.012926362418123031,0.00023682950490682805,0.011276628373147303,0.00022186704551628933,0.009770876006353523,0.0002067704487762007,4.070126922308433e-06,7.980424036748029,0.01292636241811924,6.062681644336879,2.1225308256336443e-05,7.980424036748029,0.2898085912541293,-1.985906872876318,0.29160765417588985,0.29070788808488573,0.2898085912541385,0.2888646115187149,0.28786132524839647
0.05,0.0125,1,-25.19472799728834,0.0033541019662496844,0.01681320075906896,0.00026658359157422947,0.014890082198972827,0.0002520271676521963,0.013097478784341102,0.00023715908107595506,0.011428887565065418,0.0002221834573375799,0.00990278539998501,0.0002070741739652126,8.759939154789292e-06,7.980424036748029,0.013097478784333608,5.5116531282640855,2.4601949857689485e-05,7.980424036748029,0.29364501417258804,-12.59736399864417,0.29553695112655287,0.2947100884734827,0.29364501417259226,0.29229649918171574,0.29063322875300074
0.05,0.0125,2,7.7238415615936615,0.0033541019662496844,0.01656032803095052,0.00026644794651756664,0.01464996471339357,0.00025198393980659664,0.012866730560412118,0.00023728382432755665,0.01122638375756029,0.00022233984369053267,0.009733054261635139,0.00020723655693584913,7.2852859147967724e-06,7.980424036748029,0.012866730560415601,6.350548894031784,2.047165187777138e-05,7.980424036748029,0.28847164709954104,3.8619207807968308,0.29025701009792704,0.28929817389536433,0.2884716470995529,0.28773201352126204,0.28707354494812454
0.05,0.0125,3,3.8487938293495585,0.0033541019662496844,0.016492568506591962,0.00026729274229736184,0.014589013216793813,0.0002528664967389316,0.012816635473201875,0.0002381775318494507,0.011185752973417661,0.00022326500645176992,0.009700630291640954,0.00020821319486866876,4.992824383478216e-06,7.980424036748029,0.012816635473203691,6.288677502243326,1.6528427918645568e-05,7.980424036748029,0.28734851700431197,1.9243969146747792,0.28858021967199454,0.2879242409300228,0.2873485170043231,0.28681609200915914,0.28632742109655657
0.05,0.0125,4,33.05642319815344,0.0033541019662496844,0.01656441148594385,0.0002708430753785817,0.0146594575315481,0.0002565661713146626,0.01289491449781314,0.0002419491090812535,0.011285597942931882,0.00022697945900329166,0.009809258017835724,0.00021196431004018155,1.1954551788810244e-05,7.980424036748029,0.012894914497824256,6.898954613748356,1.895474541212124e-05,7.980424036748029,0.28910352998601146,16.52821159907672,0.2903289476269484,0.28951214910621104,0.289103529986029,0.2890667956267564,0.28942383463308813
0.05,0.0125,5,21.608077494862815,0.0033541019662496844,0.016496570888131085,0.0002648620824990478,0.014589431938283203,0.0002503334139715388,0.012820246727971357,0.00023545506899952878,0.01120138020965232,0.00022023425660254542,0.00971189738512775,0.00020497539966363176,1.0873510878597902e-05,7.980424036748029,0.012820246727981346,6.680830753464393,1.7858347608525112e-05,7.980424036748029,0.28742948120954365,10.804038747431408,0.28871881437217173,0.28793367974632783,0.28742948120955886,0.2871683735445465,0.2871630981183195
0.05,0.0125,6,8.724273488643203,0.0033541019662496844,0.016614558754556075,0.0002698678640484405,0.01470778845425473,0.00025550859211941334,0.012944044557272235,0.0002407656599660418,0.011322857818390744,0.00022576461337520237,0.009832583624571468,0.00021073239059396246,5.211855778646826e-06,7.980424036748029,0.012944044557275587,6.335873692783562,1.4488455562518201e-05,7.980424036748029,0.2902050241927604,4.362136744321601,0.2911273866964737,0.29060153794853266,0.29020502419277233,0.28990665851371156,0.2897152131991177
